$Y:\mLB_TP2\08_Projektbearbeitung\utg\Pruefung\Druckproben\Druckversuch_DIN50106.zs2
Vorkraft                                500 N
Prüfgeschwindigkeit                     0.0067 1/s
Durchmesser                             9.95 mm
Probenhoehe                             13.99 mm
$
         Standardweg;       Standardkraft;           Pruefzeit
 6.168636083603e-001; 2.389625195313e+004; 8.440000534058e+000
 6.150313019753e-001; 2.372384960938e+004; 8.460000991821e+000
 6.131495237350e-001; 2.355395312500e+004; 8.480000495911e+000
 6.113172173500e-001; 2.338298046875e+004; 8.500000953674e+000
 6.093859076500e-001; 2.321165234375e+004; 8.520000457764e+000
 6.075288057327e-001; 2.303889257813e+004; 8.540000915527e+000
 6.056717634201e-001; 2.286148437500e+004; 8.560000419617e+000
 6.037404537201e-001; 2.268335937500e+004; 8.580000877380e+000
 6.018834114075e-001; 2.250809570313e+004; 8.600000381470e+000
 5.999520421028e-001; 2.233390625000e+004; 8.620000839233e+000
 5.981197357178e-001; 2.216186132813e+004; 8.640000343323e+000
 5.962626934052e-001; 2.199232031250e+004; 8.660000801086e+000
 5.943809151649e-001; 2.182349609375e+004; 8.680000305176e+000
 5.925238132477e-001; 2.165538671875e+004; 8.700000762939e+000
 5.905925035477e-001; 2.148763476563e+004; 8.720000267029e+000
 5.887849926949e-001; 2.131952539063e+004; 8.740000724792e+000
 5.868784189224e-001; 2.115034179688e+004; 8.760000228882e+000
 5.849718451500e-001; 2.098258984375e+004; 8.780000686646e+000
 5.831395387650e-001; 2.081483789063e+004; 8.800000190735e+000
 5.812577009201e-001; 2.064744335938e+004; 8.820000648499e+000
 5.794501900673e-001; 2.047969140625e+004; 8.840000152588e+000
 5.775683522224e-001; 2.031122460938e+004; 8.860000610352e+000
 5.756617784500e-001; 2.014061132813e+004; 8.880001068115e+000
 5.738047361374e-001; 1.996999804688e+004; 8.900000572205e+000
 5.718981623650e-001; 1.979616406250e+004; 8.920001029968e+000
 5.700411200523e-001; 1.962340625000e+004; 8.940000534058e+000
 5.681097507477e-001; 1.945064648438e+004; 8.960000991821e+000
 5.662279725075e-001; 1.927895898438e+004; 8.980000495911e+000
 5.643709301949e-001; 1.910727343750e+004; 9.000000953674e+000
 5.624890923500e-001; 1.893808984375e+004; 9.020000457764e+000
 5.606567859650e-001; 1.876890820313e+004; 9.040000915527e+000
 5.587254762650e-001; 1.860115625000e+004; 9.060000419617e+000
 5.568684339523e-001; 1.843626562500e+004; 9.080000877380e+000
 5.550361275673e-001; 1.826994335938e+004; 9.100000381470e+000
 5.531047582626e-001; 1.810684179688e+004; 9.120000839233e+000
 5.512725114822e-001; 1.794445507813e+004; 9.140000343323e+000
 5.493659377098e-001; 1.778457226563e+004; 9.160000801086e+000
 5.475336313248e-001; 1.762397265625e+004; 9.180000305176e+000
 5.457013249397e-001; 1.746623632813e+004; 9.200000762939e+000
 5.438195466995e-001; 1.730814257813e+004; 9.220000267029e+000
 5.419377088547e-001; 1.715004687500e+004; 9.240000724792e+000
 5.400063395500e-001; 1.699087890625e+004; 9.260000228882e+000
 5.381988286972e-001; 1.683207031250e+004; 9.280000686646e+000
 5.362675189972e-001; 1.667361718750e+004; 9.300000190735e+000
 5.343609452248e-001; 1.651516406250e+004; 9.320000648499e+000
 5.325038433075e-001; 1.635599707031e+004; 9.340000152588e+000
 5.305972695351e-001; 1.619718750000e+004; 9.360000610352e+000
 5.287650227547e-001; 1.603837695313e+004; 9.380001068115e+000
 5.268831849098e-001; 1.587956738281e+004; 9.400000572205e+000
 5.250013470650e-001; 1.571896875000e+004; 9.420001029968e+000
 5.231443047523e-001; 1.555908593750e+004; 9.440000534058e+000
 5.212625265121e-001; 1.539777246094e+004; 9.460000991821e+000
 5.194302201271e-001; 1.523717382813e+004; 9.480000495911e+000
 5.174989104271e-001; 1.507657519531e+004; 9.500000953674e+000
 5.156418085098e-001; 1.491704980469e+004; 9.520000457764e+000
 5.138095617294e-001; 1.475859765625e+004; 9.540000915527e+000
 5.119029879570e-001; 1.459978808594e+004; 9.560000419617e+000
 5.100954174995e-001; 1.444276660156e+004; 9.580000877380e+000
 5.081641077995e-001; 1.428502929688e+004; 9.600000381470e+000
 5.062822699547e-001; 1.412908105469e+004; 9.620000839233e+000
 5.044499635696e-001; 1.397205957031e+004; 9.640000343323e+000
 5.025186538696e-001; 1.381718359375e+004; 9.660000801086e+000
 5.006368160248e-001; 1.366338085938e+004; 9.680000305176e+000
 4.987302720547e-001; 1.351136718750e+004; 9.700000762939e+000
 4.968731999397e-001; 1.335971093750e+004; 9.720000267029e+000
 4.950161576271e-001; 1.321020019531e+004; 9.740000724792e+000
 4.931343495846e-001; 1.306247851563e+004; 9.760000228882e+000
 4.912772774696e-001; 1.291439941406e+004; 9.780000686646e+000
 4.893707036972e-001; 1.276524609375e+004; 9.800000190735e+000
 4.875384271145e-001; 1.261609375000e+004; 9.820000648499e+000
 4.856566190720e-001; 1.246765625000e+004; 9.840000152588e+000
 4.837252795696e-001; 1.231850390625e+004; 9.860000610352e+000
 4.819177389145e-001; 1.216899316406e+004; 9.880001068115e+000
 4.800111651421e-001; 1.202091406250e+004; 9.900000572205e+000
 4.782036244869e-001; 1.187283398438e+004; 9.920001029968e+000
 4.763218164444e-001; 1.172296679688e+004; 9.940000534058e+000
 4.744400084019e-001; 1.157309863281e+004; 9.960000991821e+000
 4.725829362869e-001; 1.142358789063e+004; 9.980000495911e+000
 4.706763625145e-001; 1.127228906250e+004; 1.000000095367e+001
 4.688193202019e-001; 1.112134863281e+004; 1.002000045776e+001
 4.668879806995e-001; 1.097183789063e+004; 1.004000091553e+001
 4.650061726570e-001; 1.082304296875e+004; 1.006000041962e+001
 4.631491303444e-001; 1.067353320313e+004; 1.008000087738e+001
 4.612425565720e-001; 1.052688378906e+004; 1.010000038147e+001
 4.594350159168e-001; 1.038130859375e+004; 1.012000083923e+001
 4.575036764145e-001; 1.023644824219e+004; 1.014000034332e+001
 4.556218683720e-001; 1.009301855469e+004; 1.016000080109e+001
 4.538143277168e-001; 9.952450195313e+003; 1.018000030518e+001
 4.518829882145e-001; 9.812596679688e+003; 1.020000076294e+001
 4.500259459019e-001; 9.674532226563e+003; 1.022000026703e+001
 4.481441378593e-001; 9.538255859375e+003; 1.024000072479e+001
 4.462870657444e-001; 9.403411132813e+003; 1.026000022888e+001
 4.444547891617e-001; 9.269638671875e+003; 1.028000068665e+001
 4.425729811192e-001; 9.137654296875e+003; 1.030000019073e+001
 4.407159090042e-001; 9.006028320313e+003; 1.032000064850e+001
 4.387845695019e-001; 8.875117187500e+003; 1.034000015259e+001
 4.369522929192e-001; 8.745636718750e+003; 1.036000061035e+001
 4.350457191467e-001; 8.616157226563e+003; 1.038000106812e+001
 4.331143796444e-001; 8.487034179688e+003; 1.040000057220e+001
 4.312573075294e-001; 8.360057617188e+003; 1.042000102997e+001
 4.293754994869e-001; 8.234870117188e+003; 1.044000053406e+001
 4.275432229042e-001; 8.108966308594e+003; 1.046000099182e+001
 4.256614148617e-001; 7.984493652344e+003; 1.048000049591e+001
 4.237548112869e-001; 7.861094238281e+003; 1.050000095367e+001
 4.219225347042e-001; 7.738409667969e+003; 1.052000045776e+001
 4.200159609318e-001; 7.615725585938e+003; 1.054000091553e+001
 4.181836545467e-001; 7.495187011719e+003; 1.056000041962e+001
 4.162770807743e-001; 7.376794921875e+003; 1.058000087738e+001
 4.143952727318e-001; 7.261264648438e+003; 1.060000038147e+001
 4.125877320766e-001; 7.148237304688e+003; 1.062000083923e+001
 4.106811583042e-001; 7.038429687500e+003; 1.064000034332e+001
 4.088488817215e-001; 6.935060058594e+003; 1.066000080109e+001
 4.069423079491e-001; 6.836698242188e+003; 1.068000030518e+001
 4.050604999065e-001; 6.745489746094e+003; 1.070000076294e+001
 4.032034277916e-001; 6.660719726563e+003; 1.072000026703e+001
 4.012720882893e-001; 6.583818359375e+003; 1.074000072479e+001
 3.994150459766e-001; 6.513355468750e+003; 1.076000022888e+001
 3.975084722042e-001; 6.446469238281e+003; 1.078000068665e+001
 3.956514298916e-001; 6.382444335938e+003; 1.080000019073e+001
 3.937943577766e-001; 6.323069335938e+003; 1.082000064850e+001
 3.919125497341e-001; 6.265125488281e+003; 1.084000015259e+001
 3.900555074215e-001; 6.206465820313e+003; 1.086000061035e+001
 3.881241679192e-001; 6.150310058594e+003; 1.088000106812e+001
 3.862918615341e-001; 6.094511718750e+003; 1.090000057220e+001
 3.844348192215e-001; 6.037998535156e+003; 1.092000102997e+001
 3.825034797192e-001; 5.982915527344e+003; 1.094000053406e+001
 3.806711733341e-001; 5.928190429688e+003; 1.096000099182e+001
 3.787893652916e-001; 5.873465332031e+003; 1.098000049591e+001
 3.769570887089e-001; 5.819098144531e+003; 1.100000095367e+001
 3.751000165939e-001; 5.764730957031e+003; 1.102000045776e+001
 3.731934428215e-001; 5.709647949219e+003; 1.104000091553e+001
 3.713364005089e-001; 5.654922851563e+003; 1.106000041962e+001
 3.694545924664e-001; 5.599482421875e+003; 1.108000087738e+001
 3.675975203514e-001; 5.544399902344e+003; 1.110000038147e+001
 3.656661808491e-001; 5.490032226563e+003; 1.112000083923e+001
 3.637348711491e-001; 5.435665039063e+003; 1.114000034332e+001
 3.619025647640e-001; 5.383085937500e+003; 1.116000080109e+001
 3.600207567215e-001; 5.332295410156e+003; 1.118000030518e+001
 3.581884503365e-001; 5.281862792969e+003; 1.120000076294e+001
 3.562571108341e-001; 5.233933593750e+003; 1.122000026703e+001
 3.544000685215e-001; 5.188150390625e+003; 1.124000072479e+001
 3.525677919388e-001; 5.142725097656e+003; 1.126000022888e+001
 3.506612181664e-001; 5.100161132813e+003; 1.128000068665e+001
 3.488041460514e-001; 5.060101074219e+003; 1.130000019073e+001
 3.468975722790e-001; 5.021113769531e+003; 1.132000064850e+001
 3.450652956963e-001; 4.984988281250e+003; 1.134000015259e+001
 3.432329893112e-001; 4.952081542969e+003; 1.136000061035e+001
 3.413511812687e-001; 4.920963378906e+003; 1.138000106812e+001
 3.394941091537e-001; 4.893421875000e+003; 1.140000057220e+001
 3.375627994537e-001; 4.868384277344e+003; 1.142000102997e+001
 3.357304930687e-001; 4.844777343750e+003; 1.144000053406e+001
 3.338486850262e-001; 4.821528320313e+003; 1.146000099182e+001
 3.318925797939e-001; 4.800067382813e+003; 1.148000049591e+001
 3.300355374813e-001; 4.777175781250e+003; 1.150000095367e+001
 3.281537294388e-001; 4.756072753906e+003; 1.152000045776e+001
 3.262966573238e-001; 4.734969726563e+003; 1.154000091553e+001
 3.244396150112e-001; 4.716370117188e+003; 1.156000041962e+001
 3.225330412388e-001; 4.698128417969e+003; 1.158000087738e+001
 3.206759691238e-001; 4.681675292969e+003; 1.160000038147e+001
 3.187941610813e-001; 4.663791503906e+003; 1.162000083923e+001
 3.169618844986e-001; 4.645907226563e+003; 1.164000034332e+001
 3.150553107262e-001; 4.626234863281e+003; 1.166000080109e+001
 3.131487369537e-001; 4.606204589844e+003; 1.168000030518e+001
 3.113411962986e-001; 4.585459472656e+003; 1.170000076294e+001
 3.094346225262e-001; 4.563998535156e+003; 1.172000026703e+001
 3.076270818710e-001; 4.543252929688e+003; 1.174000072479e+001
 3.057205080986e-001; 4.522507812500e+003; 1.176000022888e+001
 3.038139343262e-001; 4.500331542969e+003; 1.178000068665e+001
 3.019816577435e-001; 4.479585937500e+003; 1.180000019073e+001
 3.000503182411e-001; 4.458482910156e+003; 1.182000064850e+001
 2.981932461262e-001; 4.436664550781e+003; 1.184000015259e+001
 2.962619066238e-001; 4.415203613281e+003; 1.186000061035e+001
 2.944048643112e-001; 4.395531250000e+003; 1.188000106812e+001
 2.925725877285e-001; 4.374428222656e+003; 1.190000057220e+001
 2.906659841537e-001; 4.352967285156e+003; 1.192000102997e+001
 2.888337075710e-001; 4.330075683594e+003; 1.194000053406e+001
 2.869271337986e-001; 4.303964843750e+003; 1.196000099182e+001
 2.850700914860e-001; 4.272489257813e+003; 1.198000049591e+001
 2.832130193710e-001; 4.235290527344e+003; 1.200000095367e+001
 2.812816798687e-001; 4.193441894531e+003; 1.202000045776e+001
 2.794246375561e-001; 4.147658691406e+003; 1.204000091553e+001
 2.775675952435e-001; 4.099372070313e+003; 1.206000041962e+001
 2.757105231285e-001; 4.051442871094e+003; 1.208000087738e+001
 2.738782465458e-001; 4.006375244141e+003; 1.210000038147e+001
 2.719716727734e-001; 3.964526611328e+003; 1.212000083923e+001
 2.701146006584e-001; 3.925897216797e+003; 1.214000034332e+001
 2.682080268860e-001; 3.890486816406e+003; 1.216000080109e+001
 2.663509845734e-001; 3.856507324219e+003; 1.218000030518e+001
 2.644196450710e-001; 3.823600585938e+003; 1.220000076294e+001
 2.625130712986e-001; 3.791767089844e+003; 1.222000026703e+001
 2.606807649136e-001; 3.761364257813e+003; 1.224000072479e+001
 2.587741911411e-001; 3.732750000000e+003; 1.226000022888e+001
 2.569419145584e-001; 3.707354492188e+003; 1.228000068665e+001
 2.550601065159e-001; 3.684820800781e+003; 1.230000019073e+001
 2.531782686710e-001; 3.664433105469e+003; 1.232000064850e+001
 2.513459920883e-001; 3.645833740234e+003; 1.234000015259e+001
 2.494146525860e-001; 3.627949707031e+003; 1.236000061035e+001
 2.475575953722e-001; 3.610423339844e+003; 1.238000106812e+001
 2.456757873297e-001; 3.591466308594e+003; 1.240000057220e+001
 2.438434958458e-001; 3.570363037109e+003; 1.242000102997e+001
 2.420112043619e-001; 3.548544677734e+003; 1.244000053406e+001
 2.401046305895e-001; 3.526368408203e+003; 1.246000099182e+001
 2.382475733757e-001; 3.501688476563e+003; 1.248000049591e+001
 2.363409996033e-001; 3.477008544922e+003; 1.250000095367e+001
 2.344839423895e-001; 3.452328613281e+003; 1.252000045776e+001
 2.326268851757e-001; 3.428364013672e+003; 1.254000091553e+001
 2.306460291147e-001; 3.401895751953e+003; 1.256000041962e+001
 2.287889719009e-001; 3.376500488281e+003; 1.258000087738e+001
 2.269319295883e-001; 3.351105224609e+003; 1.260000038147e+001
 2.250501066446e-001; 3.325352294922e+003; 1.262000083923e+001
 2.231930643320e-001; 3.298526123047e+003; 1.264000034332e+001
 2.213112413883e-001; 3.273488525391e+003; 1.266000080109e+001
 2.194541841745e-001; 3.247020263672e+003; 1.268000030518e+001
 2.175476104021e-001; 3.221267333984e+003; 1.270000076294e+001
 2.157153189182e-001; 3.194799072266e+003; 1.272000026703e+001
 2.138335108757e-001; 3.168688232422e+003; 1.274000072479e+001
 2.119021713734e-001; 3.142219970703e+003; 1.276000022888e+001
 2.101193964481e-001; 3.116824707031e+003; 1.278000068665e+001
 2.082128226757e-001; 3.090356445313e+003; 1.280000019073e+001
 2.063805311918e-001; 3.064245605469e+003; 1.282000064850e+001
 2.044987231493e-001; 3.037419677734e+003; 1.284000015259e+001
 2.025921493769e-001; 3.010593750000e+003; 1.286000061035e+001
 2.007350921631e-001; 2.983052246094e+003; 1.288000106812e+001
 1.988285183907e-001; 2.955868652344e+003; 1.290000057220e+001
 1.969714611769e-001; 2.928327392578e+003; 1.292000102997e+001
 1.950401216745e-001; 2.902216552734e+003; 1.294000053406e+001
 1.931830793619e-001; 2.875748291016e+003; 1.296000099182e+001
 1.913507878780e-001; 2.849280029297e+003; 1.298000049591e+001
 1.894194483757e-001; 2.823169433594e+003; 1.300000095367e+001
 1.875871568918e-001; 2.797058593750e+003; 1.302000045776e+001
 1.856805831194e-001; 2.769517333984e+003; 1.304000091553e+001
 1.838235259056e-001; 2.742691162109e+003; 1.306000041962e+001
 1.819912344217e-001; 2.715149902344e+003; 1.308000087738e+001
 1.800598949194e-001; 2.690827636719e+003; 1.310000038147e+001
 1.782028377056e-001; 2.676878173828e+003; 1.312000083923e+001
 1.771381348372e-001; 2.670439941406e+003; 1.314000034332e+001
 1.774600297213e-001; 2.673658935547e+003; 1.316000080109e+001
 1.787970960140e-001; 2.685462402344e+003; 1.318000030518e+001
 1.803817898035e-001; 2.699411865234e+003; 1.320000076294e+001
 1.820902824402e-001; 2.711930908203e+003; 1.322000026703e+001
 1.839225739241e-001; 2.730887939453e+003; 1.324000072479e+001
 1.857300996780e-001; 2.753063964844e+003; 1.326000022888e+001
 1.875376254320e-001; 2.781678466797e+003; 1.328000068665e+001
 1.894442141056e-001; 2.819950195313e+003; 1.330000019073e+001
 1.913012564182e-001; 2.863229492188e+003; 1.332000064850e+001
 1.931830793619e-001; 2.908654785156e+003; 1.334000015259e+001
 1.950401216745e-001; 2.953722656250e+003; 1.336000061035e+001
 1.969219446182e-001; 3.000936279297e+003; 1.338000106812e+001
 1.988532841206e-001; 3.046719482422e+003; 1.340000057220e+001
 2.006855756044e-001; 3.095006103516e+003; 1.342000102997e+001
 2.025673836470e-001; 3.141862304688e+003; 1.344000053406e+001
 2.044244408607e-001; 3.189791503906e+003; 1.346000099182e+001
 2.062814980745e-001; 3.237005126953e+003; 1.348000049591e+001
 2.081880718470e-001; 3.284576660156e+003; 1.350000095367e+001
 2.100203633308e-001; 3.331075195313e+003; 1.352000045776e+001
 2.119021713734e-001; 3.378288818359e+003; 1.354000091553e+001
 2.138087451458e-001; 3.428006347656e+003; 1.356000041962e+001
 2.156905680895e-001; 3.475577880859e+003; 1.358000087738e+001
 2.175971418619e-001; 3.523864746094e+003; 1.360000038147e+001
 2.194294333458e-001; 3.571793945313e+003; 1.362000083923e+001
 2.213360071182e-001; 3.619007568359e+003; 1.364000034332e+001
 2.231682986021e-001; 3.664075195313e+003; 1.366000080109e+001
 2.250501066446e-001; 3.710573730469e+003; 1.368000030518e+001
 2.269566804171e-001; 3.755999023438e+003; 1.370000076294e+001
 2.287642210722e-001; 3.801424560547e+003; 1.372000026703e+001
 2.307203114033e-001; 3.845776855469e+003; 1.374000072479e+001
 2.326021343470e-001; 3.888698486328e+003; 1.376000022888e+001
 2.344344258308e-001; 3.929831542969e+003; 1.378000068665e+001
 2.363409996033e-001; 3.970249511719e+003; 1.380000019073e+001
 2.381485253572e-001; 4.009236572266e+003; 1.382000064850e+001
 2.400550991297e-001; 4.046792968750e+003; 1.384000015259e+001
 2.418873906136e-001; 4.084707275391e+003; 1.386000061035e+001
 2.437444478273e-001; 4.121905761719e+003; 1.388000106812e+001
 2.456262558699e-001; 4.158389160156e+003; 1.390000057220e+001
 2.475080788136e-001; 4.194515136719e+003; 1.392000102997e+001
 2.494394183159e-001; 4.229925292969e+003; 1.394000053406e+001
 2.512964606285e-001; 4.263904785156e+003; 1.396000099182e+001
 2.531782686710e-001; 4.298600097656e+003; 1.398000049591e+001
 2.550601065159e-001; 4.334367675781e+003; 1.400000095367e+001
 2.569171488285e-001; 4.369062988281e+003; 1.402000045776e+001
 2.588237226009e-001; 4.404831054688e+003; 1.404000091553e+001
 2.606807649136e-001; 4.442387207031e+003; 1.406000041962e+001
 2.625378370285e-001; 4.479228515625e+003; 1.408000087738e+001
 2.644444108009e-001; 4.514996582031e+003; 1.410000038147e+001
 2.663014531136e-001; 4.552552734375e+003; 1.412000083923e+001
 2.682327926159e-001; 4.589394042969e+003; 1.414000034332e+001
 2.700403332710e-001; 4.625519531250e+003; 1.416000080109e+001
 2.719221413136e-001; 4.662002929688e+003; 1.418000030518e+001
 2.738039493561e-001; 4.697770996094e+003; 1.420000076294e+001
 2.756610214710e-001; 4.733539062500e+003; 1.422000026703e+001
 2.775428295135e-001; 4.768949218750e+003; 1.424000072479e+001
 2.793503403664e-001; 4.806147949219e+003; 1.426000022888e+001
 2.813064455986e-001; 4.841916015625e+003; 1.428000068665e+001
 2.831634879112e-001; 4.878041503906e+003; 1.430000019073e+001
 2.850453257561e-001; 4.911306152344e+003; 1.432000064850e+001
 2.869518995285e-001; 4.944212402344e+003; 1.434000015259e+001
 2.887841761112e-001; 4.972469238281e+003; 1.436000061035e+001
 2.906907498837e-001; 4.998937500000e+003; 1.438000106812e+001
 2.925478219986e-001; 5.023259765625e+003; 1.440000057220e+001
 2.944296300411e-001; 5.047224609375e+003; 1.442000102997e+001
 2.963114380836e-001; 5.069400390625e+003; 1.444000053406e+001
 2.981684803963e-001; 5.093007324219e+003; 1.446000099182e+001
 3.000998198986e-001; 5.115898925781e+003; 1.448000049591e+001
 3.019321262836e-001; 5.138790527344e+003; 1.450000095367e+001
 3.038139343262e-001; 5.162754882813e+003; 1.452000045776e+001
 3.056957423687e-001; 5.186719726563e+003; 1.454000091553e+001
 3.075032830238e-001; 5.208895996094e+003; 1.456000041962e+001
 3.094346225262e-001; 5.233575683594e+003; 1.458000087738e+001
